word_freq_free,word_freq_money,word_freq_click,char_freq_exclaim,char_freq_dollar,capital_run_avg,capital_run_long,num_links,sender_reputation,is_spam
4.81,0.36,2.49,0.389,0.266,7.99,32.0,14.0,3.1,1
3.21,2.82,0.88,0.954,0.182,41.47,26.0,12.0,3.8,1
3.0,3.1,1.46,0.06,0.431,4.32,51.0,1.0,5.1,0
4.16,1.47,0.32,0.955,0.175,10.42,1.0,3.0,4.1,1
0.78,2.68,0.35,0.494,0.172,59.89,21.0,1.0,1.5,1
1.77,0.39,1.91,0.878,0.231,50.44,12.0,7.0,5.7,0
1.04,3.98,2.42,0.656,0.202,15.93,9.0,13.0,0.5,1
1.92,0.29,0.18,0.071,0.096,18.7,52.0,4.0,2.4,0
0.28,0.81,0.64,,0.269,57.67,47.0,0.0,7.7,0
2.05,3.04,1.29,0.763,0.098,20.02,36.0,12.0,,1
0.74,3.84,2.88,0.877,0.142,32.72,46.0,2.0,9.4,1
3.1,1.02,0.29,0.628,0.385,57.43,53.0,11.0,8.4,0
2.4,0.39,2.29,0.381,0.102,20.68,9.0,13.0,3.8,0
3.34,0.57,1.83,0.921,0.004,6.72,42.0,14.0,9.0,0
2.21,2.73,1.26,0.971,0.349,48.04,22.0,12.0,1.7,1
3.13,2.04,0.88,0.734,0.461,10.04,3.0,,2.0,1
0.5,3.53,1.12,0.18,0.103,42.11,2.0,1.0,8.4,0
0.82,0.4,1.27,0.273,0.391,4.05,32.0,,8.2,0
4.84,2.01,2.63,0.779,0.417,13.63,57.0,0.0,7.5,1
4.2,2.45,2.96,0.212,0.383,11.08,10.0,12.0,7.9,0
2.79,3.45,2.87,0.266,0.422,24.93,35.0,6.0,5.6,1
4.99,2.21,0.44,0.072,0.344,14.94,28.0,0.0,0.8,0
0.18,0.73,0.09,0.616,0.021,58.94,54.0,5.0,8.9,0
4.89,3.56,0.64,0.402,0.224,17.75,59.0,10.0,1.3,1
0.3,3.46,0.91,0.225,0.097,19.53,48.0,12.0,1.7,1
3.21,3.49,1.38,0.529,0.297,10.21,43.0,4.0,7.9,0
2.92,2.35,1.54,0.543,0.349,49.93,4.0,11.0,0.5,1
4.38,3.85,1.11,0.188,0.488,58.49,37.0,9.0,4.9,1
2.92,2.22,2.77,0.026,0.332,25.83,41.0,11.0,2.7,1
1.1,0.59,2.17,0.877,0.232,53.66,11.0,7.0,3.4,1
1.08,1.6,2.08,0.157,0.442,52.36,22.0,1.0,3.9,0
3.67,3.3,1.73,0.847,0.072,41.38,49.0,13.0,1.7,1
4.17,3.91,1.67,0.469,0.106,48.64,31.0,14.0,8.1,1
2.43,3.32,1.29,0.643,0.132,44.27,42.0,6.0,2.9,0
4.03,1.45,1.32,0.425,0.124,41.06,47.0,5.0,4.1,1
0.78,0.04,2.82,0.699,0.195,15.1,32.0,,0.8,1
2.66,0.71,1.76,0.27,0.363,34.34,38.0,3.0,1.0,1
2.39,0.15,1.24,0.223,0.482,,34.0,13.0,6.0,0
4.15,3.29,1.47,0.425,0.141,36.78,11.0,13.0,4.2,1
4.6,1.23,2.79,0.456,0.066,39.84,17.0,1.0,4.9,1
0.57,2.78,1.04,0.217,0.484,48.27,37.0,10.0,6.0,0
2.91,1.63,2.99,0.877,0.331,30.91,20.0,14.0,8.5,1
2.08,1.09,1.16,0.342,0.108,10.56,48.0,3.0,2.4,0
2.38,2.1,2.38,0.864,0.378,25.43,35.0,7.0,0.4,1
4.17,1.96,0.2,0.438,0.225,57.78,44.0,1.0,5.0,1
3.35,3.29,1.23,0.361,0.298,52.21,13.0,8.0,5.7,1
2.54,2.78,0.44,0.848,0.434,59.18,25.0,13.0,0.4,1
2.81,1.24,0.88,0.221,0.109,25.78,31.0,3.0,1.3,0
4.27,3.22,,0.076,0.215,48.4,16.0,7.0,8.8,0
4.19,2.39,1.68,0.24,0.02,10.18,21.0,6.0,0.1,1
1.71,1.36,,0.017,0.365,59.83,10.0,12.0,8.0,0
0.57,3.24,1.33,0.445,0.057,55.3,33.0,5.0,7.0,0
0.78,1.48,2.79,0.667,0.389,56.63,42.0,12.0,9.5,1
1.61,0.21,1.52,0.36,0.273,3.52,39.0,8.0,2.3,0
4.83,3.52,0.2,0.966,0.162,25.79,46.0,4.0,2.2,1
4.66,1.78,0.59,0.079,0.069,39.19,50.0,0.0,5.3,0
4.51,1.29,2.4,0.183,0.13,54.56,31.0,0.0,4.8,1
2.82,3.65,0.92,0.3,0.256,24.18,15.0,7.0,6.6,0
2.49,1.01,2.55,0.228,0.01,42.7,9.0,9.0,6.9,0
1.24,3.88,0.9,0.235,0.087,26.6,12.0,10.0,0.6,1
3.39,0.11,1.68,0.168,0.307,49.36,49.0,7.0,5.9,0
4.4,2.68,1.76,0.545,0.296,2.12,46.0,8.0,6.8,1
4.2,0.24,1.96,0.723,0.223,26.37,17.0,0.0,4.1,1
3.8,0.36,2.23,0.498,0.003,50.4,23.0,14.0,8.9,1
1.22,3.84,2.99,0.582,0.263,26.47,35.0,14.0,4.6,1
2.88,3.68,0.02,0.323,0.454,6.94,32.0,5.0,7.7,0
1.12,3.38,2.33,0.313,0.196,33.82,41.0,11.0,1.0,1
4.02,2.72,2.4,0.864,0.007,23.87,3.0,9.0,9.4,1
4.61,1.87,0.64,,0.312,19.26,38.0,5.0,4.8,1
,2.71,0.83,0.327,0.319,51.82,41.0,14.0,1.9,1
4.6,2.23,1.8,0.771,0.265,27.02,24.0,0.0,1.1,1
1.42,3.41,0.63,0.501,0.237,12.66,12.0,7.0,5.0,0
1.05,2.97,1.81,0.064,0.428,7.07,45.0,2.0,1.9,0
0.41,2.72,0.54,0.294,0.381,55.85,25.0,7.0,2.4,1
3.75,0.77,1.66,0.958,0.347,42.81,,2.0,0.5,1
4.81,2.64,,0.527,0.235,7.97,33.0,13.0,9.2,1
0.59,1.95,2.92,0.827,0.184,5.21,1.0,11.0,4.0,1
2.39,3.11,1.33,0.219,0.222,32.95,37.0,1.0,8.0,0
1.37,1.82,1.08,0.815,0.448,21.57,33.0,11.0,8.0,1
3.65,1.99,2.4,0.806,0.435,37.15,51.0,12.0,7.5,1
4.32,1.66,0.8,0.264,0.136,38.62,55.0,1.0,8.1,0
1.75,3.94,1.35,0.636,0.276,20.72,49.0,13.0,0.2,1
3.42,2.37,0.56,0.347,0.434,28.3,20.0,3.0,7.1,0
1.99,3.65,2.34,0.397,0.305,53.1,,7.0,7.9,1
4.74,3.49,1.25,0.779,0.017,48.02,8.0,14.0,3.8,1
0.01,3.01,1.81,0.608,0.332,41.16,20.0,5.0,5.2,1
3.84,2.02,0.48,0.164,0.01,51.63,4.0,1.0,8.2,0
0.22,2.15,2.81,0.754,0.389,44.48,47.0,,9.2,0
3.62,3.74,2.97,0.318,0.187,43.33,31.0,0.0,4.2,1
4.75,0.92,1.17,0.915,0.092,27.35,3.0,12.0,3.3,1
,3.14,2.53,0.261,0.3,24.87,46.0,9.0,1.9,1
0.59,1.19,,0.915,0.224,15.59,43.0,9.0,2.3,0
0.36,0.23,2.27,0.28,0.148,55.63,8.0,12.0,3.2,0
4.6,1.58,2.45,0.807,0.271,36.4,17.0,0.0,0.3,1
1.37,2.09,1.65,0.252,0.142,,47.0,10.0,8.3,0
0.88,,1.72,0.98,0.015,4.18,38.0,12.0,8.7,0
1.17,2.99,2.35,0.89,0.335,51.82,7.0,4.0,1.1,1
2.68,2.97,0.75,0.158,0.011,12.93,10.0,11.0,8.2,0
0.34,2.92,0.53,0.599,0.272,40.36,39.0,8.0,6.2,0
0.13,1.28,2.22,0.254,0.349,10.92,7.0,5.0,2.9,0
2.93,1.99,1.47,0.28,0.053,6.15,50.0,8.0,1.8,0
2.18,0.7,2.66,0.769,0.077,15.4,4.0,7.0,8.5,0
4.5,1.75,2.98,0.07,0.484,21.77,1.0,5.0,8.5,0
2.79,3.82,2.56,0.652,0.235,5.59,24.0,0.0,5.0,1
2.91,1.21,0.56,0.53,0.412,17.34,21.0,11.0,9.5,0
4.59,0.2,1.33,0.806,0.474,35.73,44.0,12.0,5.8,1
0.47,1.25,1.95,0.065,0.393,28.9,38.0,0.0,4.7,0
2.29,3.34,0.88,0.319,0.475,43.85,6.0,8.0,1.9,1
2.01,3.63,2.52,0.195,0.444,35.77,29.0,8.0,1.6,1
3.91,0.04,1.34,0.619,0.32,49.0,55.0,2.0,2.2,1
2.1,1.92,0.33,0.7,0.256,38.77,2.0,0.0,9.1,0
2.42,3.79,0.72,0.006,0.406,7.87,19.0,9.0,2.3,1
2.36,0.5,1.79,0.587,0.432,42.54,53.0,13.0,9.1,1
3.96,0.25,2.05,0.387,0.467,20.22,38.0,2.0,7.6,0
3.36,3.03,2.09,0.786,0.109,2.51,47.0,5.0,5.2,1
2.13,2.56,0.49,0.596,0.358,1.44,12.0,7.0,,1
0.36,2.88,2.29,0.548,0.489,14.18,17.0,2.0,2.0,1
4.17,1.09,0.29,0.737,0.269,12.23,50.0,8.0,6.4,1
4.96,1.61,2.87,0.673,0.442,,26.0,11.0,9.7,1
3.72,2.29,2.31,0.559,0.271,55.54,45.0,12.0,8.9,1
2.16,3.04,2.1,0.449,0.307,34.89,21.0,11.0,2.9,1
1.97,1.27,0.65,0.721,0.202,1.6,26.0,3.0,9.8,0
2.99,1.62,0.42,0.85,0.12,52.82,21.0,7.0,8.0,0
1.07,2.15,0.44,0.341,0.386,3.87,44.0,4.0,6.8,0
0.78,0.03,0.69,0.935,0.178,57.25,42.0,14.0,1.0,1
0.56,3.39,2.51,0.862,0.423,54.96,53.0,2.0,7.9,1
4.84,2.5,1.98,0.46,0.431,26.93,21.0,14.0,1.1,1
3.3,0.33,2.9,0.025,0.189,34.06,14.0,10.0,5.0,0
2.78,1.41,0.28,0.944,0.072,24.37,35.0,3.0,7.8,0
4.41,0.72,2.12,0.459,0.207,6.32,54.0,12.0,1.3,1
1.64,0.16,2.56,0.526,0.086,1.85,16.0,6.0,9.0,0
2.55,1.24,1.44,0.797,0.351,28.9,,10.0,9.2,0
0.7,3.49,0.18,0.216,0.194,55.64,48.0,0.0,6.3,0
3.03,0.27,1.94,0.195,0.377,4.23,37.0,9.0,,0
4.49,3.51,1.86,0.757,0.242,44.17,7.0,9.0,4.2,1
3.73,0.87,2.83,0.319,0.048,,32.0,7.0,3.6,0
2.87,3.82,2.47,0.623,0.099,44.02,58.0,4.0,7.8,1
2.6,0.88,1.63,0.478,0.456,27.75,55.0,10.0,1.6,1
3.01,3.42,0.34,0.147,0.181,27.07,2.0,14.0,5.7,0
3.14,3.67,0.17,0.962,0.245,48.53,44.0,11.0,5.0,1
3.06,3.69,2.71,0.369,0.136,11.38,48.0,5.0,7.5,0
2.33,0.5,1.42,0.322,0.21,27.88,54.0,6.0,8.5,0
3.13,2.68,1.93,0.923,0.184,5.66,1.0,8.0,6.4,0
2.6,3.29,2.15,0.199,0.068,41.57,8.0,14.0,9.3,0
2.11,2.94,1.67,0.015,0.427,12.95,45.0,3.0,4.3,0
2.61,1.89,2.58,0.379,0.421,36.41,35.0,5.0,8.4,0
4.1,3.77,0.18,0.811,0.297,26.33,38.0,11.0,1.9,1
4.54,0.72,2.29,0.027,0.474,53.95,30.0,9.0,0.0,1
3.19,3.51,2.29,0.838,0.312,31.08,33.0,4.0,6.3,1
4.31,0.96,0.7,0.226,0.15,48.78,22.0,9.0,1.8,1
0.02,1.8,0.36,0.713,0.012,54.43,27.0,4.0,9.8,0
4.7,1.85,1.92,0.456,0.202,,8.0,9.0,0.6,1
0.04,1.16,1.0,0.11,0.198,,46.0,11.0,5.6,0
4.68,1.14,0.05,0.45,0.362,8.43,22.0,12.0,8.7,0
0.9,1.49,1.32,0.242,0.165,8.11,7.0,3.0,5.9,0
0.47,0.05,1.92,0.289,0.179,2.5,43.0,4.0,4.9,0
4.43,0.97,2.75,0.798,0.219,33.89,31.0,1.0,5.0,0
0.08,3.8,1.3,0.858,0.254,18.11,58.0,7.0,1.6,1
4.14,2.88,0.43,0.571,0.44,25.73,33.0,1.0,4.3,1
1.01,1.78,1.29,0.874,0.118,37.92,48.0,9.0,9.4,0
2.0,0.0,2.29,0.684,,34.61,54.0,12.0,0.4,1
0.04,2.83,0.29,0.266,0.495,27.24,7.0,10.0,6.5,0
4.86,1.97,0.56,0.854,0.4,35.9,15.0,8.0,6.5,1
2.21,2.63,0.82,0.118,0.217,10.83,,12.0,9.3,0
2.17,1.58,1.37,,0.06,30.89,55.0,7.0,1.1,0
0.12,0.0,2.75,0.417,0.221,57.77,4.0,12.0,7.0,0
0.93,2.33,2.29,0.529,0.241,56.77,52.0,2.0,8.4,1
0.98,3.15,1.87,0.746,0.131,48.01,11.0,6.0,1.1,1
0.05,0.87,,0.124,0.152,37.05,23.0,5.0,2.7,0
0.85,2.65,2.65,0.715,0.232,23.42,41.0,1.0,5.7,0
4.7,1.41,1.39,0.462,0.179,8.96,7.0,3.0,0.1,1
2.91,3.33,2.23,0.269,0.194,52.15,47.0,0.0,1.0,1
,1.75,2.77,0.809,0.114,48.38,57.0,2.0,0.5,1
1.08,0.25,1.6,0.499,0.143,26.21,45.0,11.0,0.0,0
2.07,2.12,2.29,0.797,0.052,35.54,28.0,3.0,5.8,0
0.86,2.43,2.95,0.261,0.307,33.23,2.0,12.0,5.2,0
0.79,1.28,1.42,0.842,0.11,7.41,17.0,14.0,4.7,0
4.79,0.31,2.02,0.123,0.024,44.55,,8.0,9.7,0
4.96,3.01,1.34,0.996,0.241,20.98,47.0,0.0,5.5,1
3.12,2.16,2.15,0.755,0.461,26.39,45.0,8.0,9.5,1
,0.84,1.16,0.66,0.441,34.81,59.0,6.0,6.0,1
2.18,0.75,0.38,0.341,0.424,58.27,32.0,5.0,6.4,0
0.03,2.18,2.66,0.65,0.133,37.05,35.0,,1.1,0
2.92,1.24,2.13,0.901,0.176,18.34,1.0,2.0,4.2,1
0.83,2.76,2.98,0.228,0.371,2.37,19.0,12.0,8.4,1
2.88,,2.18,0.383,0.072,19.18,23.0,0.0,8.5,0
4.46,1.88,2.54,0.118,0.338,34.86,16.0,14.0,8.3,1
3.75,0.24,2.87,0.627,0.084,32.2,32.0,11.0,6.3,1
1.29,1.84,0.18,0.402,0.026,48.15,35.0,9.0,4.6,1
4.05,0.04,2.57,0.82,0.057,1.39,41.0,4.0,7.1,0
3.56,1.44,0.33,0.122,0.335,55.74,18.0,1.0,3.6,1
4.68,1.24,2.64,0.137,0.271,49.88,8.0,1.0,3.1,0
3.11,3.02,2.32,0.322,0.189,14.26,21.0,4.0,7.8,0
4.9,3.08,1.4,0.32,0.361,7.1,12.0,0.0,3.2,1
2.64,1.68,2.44,0.702,0.42,43.65,36.0,2.0,1.7,1
2.63,3.9,1.21,0.384,0.006,33.14,30.0,4.0,9.8,0
0.09,1.0,,0.551,0.459,46.52,36.0,6.0,5.2,0
4.68,0.66,0.59,0.553,0.412,,49.0,3.0,2.8,1
2.15,3.26,0.21,0.234,0.259,35.92,36.0,3.0,4.5,1
4.34,,2.0,0.923,0.108,,58.0,14.0,1.6,1
1.93,0.78,1.24,0.211,0.475,58.85,48.0,7.0,2.9,0
4.64,1.33,0.66,0.685,0.331,45.29,51.0,4.0,4.4,1
4.75,0.38,0.49,0.462,0.013,59.47,50.0,4.0,1.9,1
0.1,2.78,2.62,0.55,0.219,57.65,6.0,13.0,6.9,0
3.55,1.99,1.04,0.697,0.345,57.95,21.0,13.0,1.4,1
0.16,2.26,2.48,0.959,0.381,25.37,55.0,9.0,8.7,1
0.49,0.3,0.52,0.001,0.408,8.39,13.0,10.0,,0
0.2,2.8,1.38,0.72,0.446,9.0,46.0,8.0,5.3,0
0.15,1.18,1.31,0.158,0.407,6.1,12.0,11.0,8.3,0
2.06,0.64,0.69,0.775,0.227,1.02,55.0,7.0,0.5,0
2.26,1.7,0.59,0.888,0.392,24.35,26.0,14.0,6.9,1
2.34,3.42,1.49,0.537,0.203,58.31,31.0,13.0,1.9,1
0.78,1.49,1.36,0.468,0.12,5.58,29.0,2.0,2.9,0
1.34,0.44,2.35,0.047,0.138,32.46,26.0,13.0,4.0,0
3.77,3.77,1.42,0.847,0.44,49.68,3.0,1.0,5.3,1
1.75,2.56,0.99,0.916,0.312,57.56,59.0,10.0,7.6,1
1.3,1.21,1.44,0.718,0.156,39.61,44.0,8.0,2.2,0
1.69,2.33,2.75,0.241,0.207,54.13,58.0,4.0,5.8,1
4.47,0.36,0.45,0.243,0.122,28.66,40.0,12.0,2.7,0
4.46,2.26,2.75,0.896,0.275,15.88,47.0,14.0,1.5,1
2.19,3.28,2.09,,0.03,5.65,9.0,4.0,9.1,0
4.29,0.55,2.0,0.083,0.468,21.49,7.0,9.0,4.7,0
1.84,3.34,1.3,0.614,0.181,35.64,55.0,6.0,1.9,1
0.39,2.21,1.08,0.503,0.247,58.95,15.0,6.0,8.2,0
2.27,0.77,2.24,0.034,0.444,13.28,7.0,0.0,3.2,0
4.53,0.85,1.83,0.891,0.388,33.45,40.0,6.0,1.3,1
0.34,3.53,1.96,0.312,0.262,32.98,8.0,6.0,0.6,0
1.24,1.9,1.86,0.266,0.349,9.36,31.0,14.0,3.3,0
0.25,1.13,0.18,0.888,0.039,2.56,39.0,6.0,8.5,0
3.8,1.01,1.55,0.631,0.348,57.75,11.0,2.0,4.3,0
4.06,1.6,1.08,0.401,0.131,57.73,39.0,11.0,1.7,1
4.47,3.11,2.41,0.419,0.388,,57.0,9.0,3.0,1
0.4,0.11,1.77,0.5,0.242,13.0,49.0,0.0,1.2,0
3.26,0.43,1.31,0.47,0.082,48.48,12.0,3.0,6.8,0
2.64,1.78,2.98,0.079,0.331,10.08,26.0,12.0,1.8,1
1.29,3.63,2.02,0.94,,51.29,17.0,6.0,4.4,1
3.39,3.53,2.65,0.18,0.497,26.88,31.0,14.0,0.4,1
0.09,3.12,2.76,0.075,0.381,7.23,24.0,8.0,6.6,0
0.63,3.92,2.23,0.079,0.234,58.44,8.0,7.0,3.0,0
4.56,0.43,1.26,0.626,0.073,3.86,3.0,,1.8,0
3.19,3.53,,0.88,0.451,23.29,19.0,,7.0,1
0.54,0.08,0.47,0.678,0.255,37.13,59.0,8.0,4.7,0
3.28,1.66,1.85,0.352,0.269,12.68,37.0,13.0,6.9,1
1.28,0.9,1.54,0.533,0.261,38.21,42.0,6.0,4.5,0
1.68,1.45,0.64,0.264,0.209,31.3,16.0,12.0,1.6,1
0.55,3.9,0.12,0.108,0.281,33.77,57.0,5.0,5.9,0
3.64,1.32,2.61,0.09,0.364,21.6,11.0,14.0,8.9,1
1.45,2.52,0.09,0.688,0.246,54.82,19.0,1.0,7.9,0
0.78,2.75,1.14,0.422,0.283,,28.0,11.0,4.1,1
4.89,2.2,1.68,0.628,0.198,25.17,47.0,4.0,8.4,0
0.85,0.36,1.59,0.675,,41.52,38.0,11.0,0.3,1
3.12,3.42,1.6,0.957,0.053,18.12,23.0,12.0,7.7,1
0.65,3.15,0.68,0.357,0.232,54.11,42.0,6.0,7.0,1
4.79,3.0,0.99,0.199,0.275,32.79,47.0,2.0,7.2,1
2.29,3.64,0.02,0.129,0.499,33.55,29.0,9.0,1.4,1
3.03,1.39,2.77,0.019,0.394,1.67,50.0,14.0,0.1,1
0.28,2.3,1.82,0.153,0.197,38.79,10.0,0.0,3.1,0
4.73,3.13,2.46,0.692,0.411,2.63,45.0,11.0,3.1,1
3.32,1.78,2.17,0.429,0.406,41.47,31.0,11.0,5.9,1
0.71,3.85,1.69,0.875,0.186,27.95,21.0,3.0,3.3,1
2.63,3.39,1.54,0.013,0.49,31.5,51.0,2.0,1.8,1
4.17,2.12,1.34,0.931,0.228,56.51,58.0,10.0,9.5,1
3.74,0.59,1.66,0.052,0.472,55.31,20.0,6.0,6.6,0
4.58,2.01,0.61,0.981,0.181,4.22_err,11.0,5.0,3.3,1
4.74,0.83,1.19,0.104,0.458,57.01,5.0,10.0,5.8,1
0.16,1.63,1.65,0.207,0.008,6.33,6.0,4.0,5.5,0
3.2,1.06,,0.724,0.186,18.94,57.0,6.0,8.0,1
0.28,3.25,2.36,0.388,0.272,34.59,55.0,6.0,7.5,1
0.03,1.04,2.59,0.934,0.481,42.44,54.0,5.0,2.1,1
0.41,2.37,1.05,0.113,0.132,49.51,19.0,5.0,4.9,0
4.96,0.21,1.77,0.734,0.262,31.54,50.0,2.0,3.6,1
0.01,3.02,1.61,0.543,0.276,19.87,51.0,7.0,2.0,1
3.3,1.8,1.21,0.858,0.17,32.91,23.0,13.0,8.2,1
3.07,1.66,1.01,0.112,0.057,6.17,55.0,13.0,0.4,1
3.95,1.74,0.03,0.903,0.399,7.75,15.0,9.0,2.3,1
3.36,2.85,0.53,0.036,0.333,38.82,35.0,9.0,8.4,0
4.7,1.72,0.41,0.882,0.091,22.31,55.0,7.0,7.1,1
4.27,2.95,0.9,0.955,0.139,3.76,33.0,7.0,4.3,1
1.41,1.13,1.08,0.097,0.097,35.65,47.0,5.0,2.4,0
4.38,3.84,0.84,0.363,0.125,57.01,19.0,12.0,3.4,1
1.4,2.04,2.38,0.864,0.184,22.23,29.0,6.0,7.2,1
3.3,2.33,0.59,0.345,0.215,32.96,15.0,11.0,7.1,0
1.23,2.78,0.79,0.238,0.457,57.76,52.0,2.0,3.2,1
,,1.51,0.192,0.205,15.63,18.0,6.0,8.0,0
3.53,2.26,0.85,0.634,0.25,48.93,,2.0,7.4,0
2.4,0.01,2.69,0.171,0.494,,26.0,2.0,4.1,0
4.01,1.84,1.84,,0.028,51.67,18.0,3.0,7.5,0
,3.47,1.01,0.155,0.126,12.21,22.0,1.0,0.9,0
3.18,3.7,1.36,0.667,0.449,12.78_err,3.0,11.0,4.0,1
0.16,1.15,1.27,0.825,0.065,,50.0,9.0,7.3,0
1.14,2.83,2.67,0.853,0.273,10.81,2.0,6.0,3.2,1
1.56,3.43,1.75,0.764,0.284,22.34,9.0,11.0,1.0,1
3.75,1.76,1.12,0.337,0.443,31.92,53.0,4.0,1.6,1
4.59,2.39,1.49,0.058,0.468,53.46,43.0,7.0,6.0,1
1.84,2.56,1.09,0.671,0.262,38.16,45.0,3.0,9.9,1
3.09,3.8,2.31,0.826,0.308,27.7,30.0,13.0,9.3,1
3.89,1.93,0.06,0.752,0.203,56.08,44.0,5.0,3.8,1
4.23,3.11,1.49,0.852,0.058,22.93,9.0,0.0,1.9,1
4.81,0.75,0.74,0.607,0.467,7.29,44.0,11.0,7.3,1
3.91,2.34,0.7,0.826,0.096,56.83,38.0,2.0,8.6,1
0.16,1.82,0.56,0.569,0.24,37.16,41.0,1.0,8.8,0
0.51,0.92,1.5,0.018,0.277,50.59,44.0,14.0,2.6,0
4.17,0.05,0.32,0.235,,,17.0,3.0,5.2,0
1.4,2.36,1.56,0.518,0.378,56.97,59.0,9.0,1.5,1
0.41,3.24,1.81,0.127,0.351,58.82,10.0,8.0,0.0,1
4.79,3.23,2.7,0.618,0.111,1.69,50.0,13.0,1.3,1
1.9,1.56,2.3,0.037,0.228,35.3,10.0,8.0,8.2,0
1.83,0.72,1.95,,0.443,25.43,24.0,0.0,5.0,0
0.58,3.77,2.42,0.715,0.29,31.11,17.0,11.0,2.6,1
4.13,1.53,1.05,0.165,0.117,11.55,42.0,10.0,9.9,0
2.26,1.39,1.6,0.578,0.128,46.28,8.0,8.0,3.3,1
1.51,2.46,0.26,0.504,0.244,16.51,19.0,2.0,5.3,0
4.14,1.76,1.57,0.742,0.42,37.99,15.0,6.0,5.9,1
4.27,1.38,1.17,0.831,0.112,7.8,22.0,5.0,1.9,0
3.57,1.3,2.74,0.434,0.084,33.44,11.0,13.0,1.9,1
2.13,1.57,0.91,0.991,0.172,26.34,44.0,7.0,9.6,0
1.5,2.74,2.06,0.124,0.03,7.54,13.0,6.0,4.9,0
,0.05,2.06,0.918,0.447,3.62,44.0,14.0,3.1,0
2.79,0.81,2.14,0.478,0.241,51.35,46.0,10.0,1.5,1
2.83,1.02,2.04,,0.447,32.91,16.0,14.0,0.4,1
,4.0,2.65,0.776,0.301,40.81,30.0,3.0,9.4,1
0.3,3.54,1.79,0.507,0.375,41.33,2.0,0.0,2.3,1
3.24,1.68,2.57,0.598,0.107,17.67,41.0,0.0,4.6,0
4.34,2.8,,0.279,0.026,43.93,46.0,6.0,0.4,1
0.66,0.94,2.64,0.576,0.24,3.26,49.0,9.0,8.0,0
2.77,3.76,2.19,0.483,0.326,5.44,41.0,11.0,2.8,1
3.44,3.71,1.37,0.251,0.081,10.15,3.0,5.0,9.6,0
4.8,0.65,0.81,0.25,0.059,32.88,17.0,,8.2,0
0.48,3.71,2.73,0.243,0.351,51.65,34.0,5.0,8.5,0
3.63,1.64,0.4,0.675,0.055,28.25,16.0,8.0,2.1,0
2.91,1.97,2.61,0.43,0.243,43.0,43.0,3.0,1.9,0
1.71,2.77,1.96,0.814,0.029,20.1,35.0,1.0,6.1,0
0.25,1.91,1.83,0.645,0.036,15.79,21.0,1.0,1.2,0
1.65,2.29,1.61,0.449,0.417,49.1,46.0,,9.6,1
4.13,1.79,0.88,0.656,0.318,17.18,51.0,14.0,1.0,1
3.17,0.27,1.82,0.831,0.077,25.75,58.0,10.0,7.0,0
1.14,2.2,1.43,0.893,0.021,50.7,24.0,8.0,1.6,0
4.96,0.2,1.2,0.389,0.177,36.37,31.0,6.0,6.2,0
3.73,0.4,1.92,,0.108,36.39,14.0,8.0,8.7,0
0.94,2.75,0.25,0.409,,6.57,56.0,1.0,2.1,0
3.91,1.88,1.81,0.804,0.339,16.31,42.0,8.0,1.3,1
4.16,2.16,2.99,0.009,0.136,22.57,16.0,5.0,6.3,0
4.35,0.67,0.13,0.317,0.474,29.68,28.0,3.0,1.0,1
3.7,2.74,1.42,0.822,0.468,36.35,59.0,10.0,8.7,1
0.4,0.29,1.36,0.481,0.015,3.7,59.0,1.0,8.9,0
4.07,1.01,0.22,0.871,0.268,56.6,38.0,8.0,7.7,1
4.64,3.61,1.48,0.761,0.282,54.62,26.0,7.0,3.9,1
2.5,0.1,0.45,0.66,0.143,51.18,22.0,5.0,4.0,0
3.81,2.98,2.47,0.113,0.132,34.31,24.0,6.0,,1
2.52,0.63,2.7,0.013,0.174,38.89,35.0,11.0,6.5,1
3.2,3.33,2.47,0.452,0.234,45.39,32.0,6.0,0.8,1
3.23,2.43,2.78,0.085,0.135,11.55,1.0,8.0,7.6,0
2.26,0.14,1.94,0.677,0.303,,,12.0,2.0,0
1.77,0.03,2.53,0.692,0.455,42.36,13.0,10.0,9.1,1
2.18,2.3,1.5,0.81,0.365,7.16,43.0,1.0,7.4,1
,3.18,2.37,0.127,0.062,33.42,49.0,1.0,4.2,0
2.64,2.86,2.84,0.007,0.017,14.5,52.0,9.0,3.0,0
3.21,1.18,1.14,0.094,0.322,15.25,12.0,14.0,2.5,1
0.23,2.9,2.5,0.42,0.327,43.24,36.0,1.0,6.9,0
2.3,1.11,1.42,0.065,0.318,26.06,56.0,3.0,8.9,0
0.35,1.98,1.84,0.352,0.052,7.57,35.0,12.0,9.4,0
3.78,0.88,2.65,0.489,0.176,9.98,59.0,2.0,9.7,0
1.34,0.46,2.64,0.814,0.086,6.24,,10.0,9.4,0
1.73,3.84,2.23,0.069,0.238,2.79,54.0,14.0,7.1,0
3.27,2.59,0.94,0.966,0.246,50.7,41.0,0.0,1.9,1
1.73,0.9,0.26,0.579,0.01,4.34,24.0,13.0,3.3,0
3.65,0.49,2.96,0.914,0.384,30.23,1.0,8.0,3.8,1
4.31,1.03,1.71,0.787,0.114,2.92,21.0,9.0,6.6,0
3.18,1.49,0.33,0.006,0.466,44.78,15.0,0.0,4.4,0
0.78,3.46,2.88,0.895,0.303,4.27,33.0,0.0,3.5,1
2.25,2.73,1.37,0.842,0.454,4.48,50.0,1.0,3.6,1
3.66,1.44,2.89,0.988,0.411,22.4,58.0,5.0,5.6,1
