age,account_balance,call_duration_sec,campaign_contacts,prev_contacts,has_loan,has_housing,credit_score,subscribed
67.0,29035.61,48.0,10.0,2.0,0.0,1.0,836.0,0
64.0,27213.24,234.0,6.0,1.0,0.0,1.0,372.0,0
43.0,42690.54,560.0,1.0,4.0,0.0,0.0,665.0,1
54.0,506.84,319.0,9.0,4.0,1.0,1.0,744.0,1
63.0,46992.35,143.0,1.0,2.0,0.0,1.0,517.0,0
26.0,21381.53,556.0,1.0,1.0,0.0,1.0,812.0,1
39.0,8124.05,578.0,9.0,1.0,0.0,1.0,658.0,1
48.0,45799.48,161.0,8.0,,0.0,1.0,426.0,1
20.0,11849.47,558.0,1.0,0.0,1.0,0.0,465.0,0
32.0,14988.86,317.0,13.0,0.0,0.0,1.0,322.0,0
62.0,31115.14,73.0,8.0,1.0,1.0,0.0,455.0,0
18.0,21535.04,335.0,,3.0,0.0,0.0,414.0,1
68.0,5050.52,405.0,13.0,2.0,1.0,0.0,665.0,1
47.0,6303.07,202.0,9.0,2.0,0.0,1.0,746.0,0
55.0,36269.03,23.0,10.0,2.0,0.0,0.0,767.0,0
48.0,20277.67,406.0,7.0,1.0,0.0,1.0,773.0,1
62.0,43278.03,365.0,1.0,3.0,0.0,1.0,699.0,1
49.0,36277.87,141.0,6.0,0.0,1.0,0.0,673.0,0
28.0,46836.49,489.0,9.0,1.0,1.0,0.0,484.0,1
33.0,7028.78,521.0,13.0,0.0,1.0,1.0,601.0,0
50.0,34981.23,147.0,8.0,3.0,0.0,1.0,764.0,0
68.0,2158.13,86.0,7.0,4.0,0.0,0.0,658.0,1
53.0,30112.72,35.0,9.0,1.0,0.0,1.0,603.0,0
28.0,15786.54,385.0,1.0,3.0,1.0,0.0,772.0,1
47.0,34369.47,94.0,13.0,2.0,0.0,1.0,344.0,0
48.0,20755.24,310.0,11.0,1.0,0.0,0.0,580.0,0
33.0,31412.58,334.0,1.0,4.0,0.0,1.0,331.0,1
33.0,24955.99,41.0,6.0,3.0,0.0,0.0,649.0,0
20.0,45808.86,169.0,9.0,0.0,1.0,0.0,417.0,0
24.0,11945.73,396.0,9.0,,0.0,1.0,763.0,1
33.0,30953.49,55.0,8.0,3.0,,0.0,476.0,0
42.0,49211.96,31.0,9.0,3.0,1.0,1.0,431.0,0
54.0,18185.59,28.0,11.0,3.0,0.0,0.0,620.0,0
62.0,41849.11,473.0,5.0,1.0,1.0,1.0,546.0,1
18.0,37748.91,,12.0,3.0,0.0,0.0,,0
64.0,31541.18,82.0,11.0,3.0,0.0,0.0,703.0,0
27.0,18295.52,411.0,7.0,4.0,0.0,1.0,575.0,1
33.0,46186.78,533.0,6.0,3.0,0.0,0.0,686.0,1
22.0,49534.27,390.0,8.0,0.0,0.0,0.0,300.0,1
48.0,9795.84,343.0,5.0,4.0,0.0,1.0,407.0,1
39.0,44741.3,246.0,11.0,1.0,1.0,1.0,636.0,1
52.0,6971.65,351.0,12.0,2.0,1.0,0.0,558.0,0
,38672.67,148.0,4.0,4.0,1.0,1.0,750.0,0
41.0,4536.18,37.0,6.0,4.0,0.0,1.0,601.0,0
44.0,12486.34,,10.0,1.0,0.0,0.0,625.0,0
53.0,14850.37,295.0,12.0,3.0,1.0,0.0,811.0,1
62.0,26438.73,130.0,9.0,3.0,1.0,0.0,313.0,0
62.0,37759.74,75.0,5.0,2.0,1.0,1.0,817.0,0
47.0,27666.32,438.0,2.0,0.0,0.0,1.0,693.0,1
36.0,4980.14,374.0,3.0,0.0,1.0,0.0,740.0,1
58.0,37648.93,474.0,13.0,0.0,0.0,1.0,451.0,1
29.0,6357.68,562.0,9.0,0.0,,1.0,499.0,1
59.0,37405.09,399.0,6.0,2.0,0.0,0.0,782.0,1
63.0,20965.83,478.0,3.0,0.0,1.0,0.0,670.0,1
39.0,4802.49,202.0,4.0,2.0,0.0,0.0,365.0,0
64.0,39621.43,84.0,2.0,0.0,0.0,1.0,508.0,1
29.0,33576.34,215.0,14.0,2.0,0.0,0.0,749.0,0
59.0,11729.56,363.0,9.0,4.0,0.0,0.0,616.0,0
25.0,24776.92,594.0,13.0,3.0,0.0,1.0,575.0,1
31.0,42984.39,44.0,9.0,4.0,1.0,0.0,502.0,0
63.0,22375.28,132.0,14.0,3.0,0.0,0.0,682.0,0
61.0,3556.39,146.0,13.0,2.0,0.0,0.0,561.0,0
41.0,11796.15,90.0,6.0,2.0,0.0,0.0,468.0,0
19.0,32094.62,408.0,7.0,1.0,0.0,0.0,369.0,1
57.0,17547.58,442.0,12.0,4.0,0.0,1.0,789.0,1
34.0,18066.02,200.0,9.0,4.0,0.0,1.0,548.0,0
54.0,21737.56,476.0,8.0,0.0,1.0,1.0,696.0,1
44.0,18870.56,170.0,11.0,2.0,1.0,1.0,776.0,0
30.0,28140.46,419.0,1.0,2.0,0.0,1.0,421.0,1
68.0,27752.94,398.0,3.0,,0.0,1.0,777.0,1
44.0,41609.42,433.0,10.0,2.0,1.0,0.0,421.0,1
56.0,10472.3,362.0,13.0,3.0,0.0,0.0,672.0,1
48.0,1795.41,103.0,7.0,0.0,0.0,1.0,523.0,0
26.0,38766.05,155.0,1.0,1.0,1.0,0.0,311.0,0
35.0,24675.65,252.0,5.0,2.0,1.0,,795.0,0
21.0,27841.29,75.0,8.0,1.0,0.0,,555.0,0
19.0,16338.38,87.0,8.0,0.0,0.0,1.0,739.0,1
44.0,11396.88,415.0,7.0,4.0,0.0,0.0,704.0,1
24.0,20744.05,2.0,7.0,4.0,1.0,0.0,,0
20.0,16168.17,417.0,,4.0,1.0,1.0,620.0,1
59.0,16063.61,36.0,6.0,3.0,0.0,0.0,837.0,0
38.0,47088.05,160.0,8.0,4.0,0.0,0.0,799.0,1
63.0,29973.77,352.0,3.0,4.0,0.0,1.0,827.0,1
46.0,29527.09,329.0,3.0,0.0,0.0,1.0,571.0,1
30.0,30945.22,416.0,4.0,2.0,0.0,1.0,560.0,1
26.0,10407.49,158.0,6.0,0.0,0.0,1.0,423.0,0
37.0,38329.9,64.0,7.0,0.0,0.0,1.0,662.0,0
67.0,41863.79,296.0,14.0,2.0,0.0,0.0,579.0,1
36.0,27183.38,444.0,8.0,4.0,1.0,1.0,752.0,1
50.0,8360.7,95.0,7.0,0.0,1.0,0.0,305.0,0
56.0,21868.79,327.0,12.0,1.0,0.0,0.0,555.0,0
34.0,30764.83,499.0,13.0,3.0,0.0,1.0,536.0,1
61.0,42874.2,537.0,6.0,1.0,0.0,1.0,491.0,1
33.0,5838.81,68.0,5.0,1.0,1.0,0.0,404.0,0
55.0,24399.26,356.0,12.0,2.0,0.0,1.0,553.0,0
65.0,34437.4,597.0,9.0,3.0,0.0,0.0,300.0,1
33.0,47375.81,305.0,13.0,2.0,0.0,1.0,675.0,1
48.0,4395.08,580.0,11.0,3.0,1.0,0.0,327.0,0
31.0,38537.73,263.0,8.0,4.0,0.0,1.0,843.0,1
52.0,33422.24,538.0,10.0,3.0,0.0,1.0,831.0,1
68.0,5379.0,313.0,9.0,2.0,0.0,1.0,683.0,1
48.0,11553.27,91.0,14.0,4.0,1.0,0.0,320.0,0
19.0,44658.1,474.0,7.0,2.0,1.0,1.0,486.0,1
68.0,1192.23,424.0,7.0,2.0,0.0,0.0,819.0,1
33.0,7600.54,42.0,14.0,2.0,0.0,1.0,501.0,0
,10426.36,,2.0,2.0,0.0,0.0,357.0,0
30.0,8598.43,508.0,13.0,2.0,0.0,0.0,801.0,1
31.0,47320.71,178.0,12.0,4.0,1.0,1.0,320.0,0
55.0,15945.46,552.0,6.0,0.0,1.0,0.0,504.0,1
46.0,20939.86,499.0,5.0,3.0,0.0,1.0,652.0,1
42.0,39167.12,186.0,,4.0,1.0,1.0,485.0,0
63.0,34767.88,417.0,7.0,4.0,0.0,0.0,372.0,1
20.0,10763.47,236.0,4.0,2.0,0.0,0.0,400.0,0
61.0,65.61,276.0,9.0,1.0,0.0,0.0,,0
52.0,40525.66,507.0,7.0,0.0,1.0,1.0,798.0,1
40.0,40336.26,235.0,8.0,3.0,1.0,0.0,526.0,1
69.0,2731.64,68.0,,0.0,0.0,0.0,747.0,0
27.0,26403.48,464.0,4.0,0.0,1.0,0.0,697.0,1
30.0,20658.83,42.0,2.0,3.0,1.0,1.0,330.0,0
21.0,48894.62,339.0,9.0,3.0,0.0,0.0,693.0,1
41.0,45223.63,281.0,2.0,3.0,0.0,0.0,707.0,1
67.0,27628.23,281.0,9.0,1.0,0.0,1.0,813.0,1
66.0,17735.05,403.0,7.0,3.0,,1.0,610.0,1
66.0,44051.48,568.0,7.0,4.0,1.0,1.0,599.0,1
,27913.57,258.0,3.0,2.0,0.0,1.0,694.0,0
42.0,37666.48,252.0,2.0,4.0,1.0,0.0,631.0,1
27.0,27005.12,53.0,11.0,2.0,1.0,1.0,716.0,0
20.0,25347.19,209.0,4.0,2.0,1.0,1.0,807.0,1
54.0,9744.04,442.0,11.0,0.0,0.0,0.0,315.0,0
68.0,19946.13,446.0,3.0,0.0,1.0,1.0,398.0,1
51.0,18080.65,400.0,5.0,2.0,0.0,1.0,392.0,1
18.0,13006.75,244.0,9.0,1.0,0.0,0.0,539.0,0
27.0,43080.68,465.0,1.0,2.0,0.0,1.0,685.0,1
24.0,35952.58,541.0,1.0,2.0,0.0,0.0,584.0,1
68.0,41767.89,340.0,6.0,2.0,0.0,1.0,460.0,1
37.0,27657.84,295.0,11.0,4.0,0.0,0.0,836.0,1
50.0,20101.5,74.0,13.0,2.0,1.0,1.0,769.0,0
48.0,34487.39,329.0,4.0,3.0,0.0,1.0,839.0,1
67.0,6175.25,96.0,9.0,1.0,0.0,1.0,526.0,0
53.0,10109.3,354.0,3.0,3.0,0.0,0.0,652.0,1
60.0,32069.93,182.0,14.0,3.0,0.0,1.0,827.0,0
28.0,32817.58,254.0,13.0,0.0,0.0,1.0,816.0,1
41.0,13886.57,437.0,5.0,4.0,0.0,1.0,382.0,1
20.0,3598.16,214.0,11.0,1.0,1.0,1.0,832.0,0
60.0,16486.27,232.0,4.0,2.0,0.0,0.0,774.0,0
48.0,49300.15,117.0,14.0,4.0,0.0,1.0,758.0,1
57.0,14767.82,210.0,8.0,1.0,1.0,0.0,590.0,0
28.0,11989.21,595.0,10.0,3.0,0.0,0.0,621.0,1
50.0,45577.36,279.0,1.0,3.0,1.0,0.0,798.0,1
41.0,8605.34,208.0,12.0,0.0,0.0,0.0,389.0,0
47.0,44397.92,142.0,13.0,0.0,0.0,1.0,514.0,0
22.0,49097.76,66.0,7.0,2.0,0.0,1.0,454.0_err,0
46.0,25213.72,52.0,2.0,4.0,0.0,1.0,508.0,0
66.0,26998.82,362.0,8.0,2.0,0.0,0.0,530.0,1
41.0,20172.53,582.0,6.0,0.0,0.0,1.0,771.0,1
34.0,,245.0,13.0,1.0,1.0,1.0,368.0,0
43.0,12305.35,13.0,3.0,3.0,0.0,1.0,634.0,0
52.0,1239.17,513.0,14.0,4.0,1.0,1.0,375.0,0
54.0,46157.93,366.0,11.0,4.0,1.0,1.0,678.0,1
51.0,48162.23,205.0,8.0,1.0,0.0,1.0,312.0,0
24.0,46582.53,553.0,8.0,1.0,1.0,0.0,573.0,1
18.0,17458.24,588.0,7.0,3.0,0.0,1.0,745.0,1
45.0,44010.39,97.0,7.0,4.0,0.0,1.0,618.0,0
20.0,48761.49,210.0,8.0,0.0,0.0,1.0,482.0,0
68.0,43586.99,486.0,8.0,1.0,0.0,0.0,398.0,1
50.0,9317.47,225.0,6.0,4.0,0.0,1.0,789.0,1
36.0,4933.99,217.0,5.0,4.0,1.0,0.0,761.0,0
35.0,1414.39,87.0,13.0,3.0,0.0,1.0,301.0,0
67.0,23984.53,451.0,2.0,4.0,0.0,1.0,767.0,1
25.0,14636.07,158.0,12.0,4.0,1.0,0.0,841.0,0
32.0,11391.49,35.0,3.0,3.0,0.0,0.0,440.0,0
20.0,7064.21,31.0,12.0,1.0,0.0,0.0,720.0,0
32.0,45180.06,191.0,3.0,1.0,0.0,1.0,615.0,1
33.0,31759.3,244.0,1.0,1.0,1.0,0.0,443.0,1
45.0,23385.73,245.0,11.0,0.0,1.0,1.0,576.0,0
29.0,49081.77,164.0,12.0,1.0,0.0,0.0,801.0,0
65.0,2413.37,225.0,7.0,4.0,0.0,0.0,408.0,0
49.0,40189.12,187.0,4.0,3.0,0.0,1.0,309.0,0
46.0,,323.0,3.0,1.0,0.0,0.0,784.0,0
69.0,8463.71,567.0,12.0,0.0,0.0,0.0,633.0,0
47.0,16631.59,150.0,8.0,4.0,0.0,1.0,611.0,1
66.0,219.07,229.0,1.0,0.0,0.0,0.0,565.0,0
19.0,40.82,200.0,10.0,4.0,1.0,0.0,337.0,0
40.0,20120.41,257.0,14.0,4.0,0.0,1.0,771.0,1
35.0,13384.19,214.0,13.0,4.0,0.0,0.0,464.0,0
55.0,17458.3,,1.0,3.0,0.0,0.0,570.0,0
30.0,29941.44,66.0,13.0,1.0,0.0,1.0,644.0,0
49.0,8979.35,595.0,3.0,0.0,0.0,1.0,689.0,1
54.0,46853.58,238.0,2.0,4.0,0.0,0.0,407.0,1
40.0,19032.46,110.0,9.0,2.0,1.0,1.0,529.0,0
46.0,24740.92,79.0,8.0,2.0,0.0,0.0,543.0,0
49.0,7445.9,135.0,1.0,2.0,0.0,0.0,670.0,1
48.0,47457.63,415.0,10.0,1.0,1.0,1.0,379.0,1
21.0,40366.17,488.0,4.0,3.0,0.0,1.0,691.0,1
19.0,46262.57,550.0,8.0,1.0,1.0,0.0,674.0,1
49.0,44772.97,72.0,9.0,2.0,0.0,1.0,387.0,0
46.0,21523.49,431.0,1.0,3.0,0.0,1.0,383.0,1
39.0,28553.95,475.0,12.0,0.0,0.0,1.0,350.0,0
53.0,34044.44,28.0,13.0,1.0,0.0,1.0,653.0,0
41.0,49686.08,254.0,11.0,0.0,0.0,0.0,507.0,0
26.0,1474.84,1.0,5.0,2.0,0.0,0.0,841.0,0
62.0,34741.59,92.0,1.0,4.0,0.0,0.0,,1
31.0,,594.0,12.0,2.0,1.0,1.0,436.0,1
36.0,32326.94,216.0,12.0,4.0,0.0,1.0,304.0,0
64.0,506.92,31.0,12.0,3.0,0.0,1.0,328.0,0
50.0,30460.62,506.0,5.0,4.0,1.0,1.0,705.0,1
45.0,24168.78,482.0,11.0,4.0,1.0,0.0,416.0,1
32.0,7614.96,152.0,3.0,2.0,1.0,0.0,847.0,0
44.0,26336.5,91.0,5.0,1.0,1.0,0.0,756.0,0
29.0,46547.16,307.0,3.0,0.0,0.0,0.0,515.0,1
53.0,4209.11,54.0,9.0,2.0,0.0,1.0,356.0,0
68.0,11351.86,434.0,5.0,0.0,0.0,0.0,331.0,1
20.0,33491.13,167.0,12.0,0.0,1.0,0.0,364.0,0
66.0,27515.35,174.0,12.0,3.0,1.0,1.0,451.0,0
21.0,47798.13,448.0,4.0,3.0,0.0,1.0,505.0,1
42.0,28180.47,383.0,9.0,2.0,0.0,1.0,326.0,0
43.0,46344.81,51.0,4.0,4.0,0.0,1.0,736.0,0
31.0,17374.05,419.0,14.0,0.0,0.0,1.0,711.0,1
42.0,21657.54,234.0,7.0,2.0,1.0,1.0,668.0,0
39.0,,285.0,1.0,2.0,0.0,1.0,753.0,1
66.0,29851.57,272.0,8.0,1.0,1.0,0.0,730.0,0
31.0,11881.48,546.0,6.0,0.0,0.0,1.0,679.0,1
34.0,28504.57,309.0,6.0,2.0,0.0,0.0,443.0,0
36.0,25947.4,535.0,10.0,4.0,0.0,1.0,482.0,1
46.0,33790.54,384.0,5.0,2.0,0.0,1.0,520.0,1
46.0,46798.31,517.0,7.0,2.0,0.0,0.0,723.0,1
35.0,602.85,46.0,10.0,1.0,0.0,0.0,373.0,0
31.0,12953.49,400.0,3.0,1.0,0.0,0.0,356.0,1
68.0,24964.47,199.0,4.0,1.0,1.0,0.0,823.0,1
61.0,27589.53,309.0,3.0,0.0,0.0,1.0,384.0,0
62.0,7580.13,186.0,10.0,3.0,1.0,0.0,581.0,0
38.0,49787.34,496.0,6.0,1.0,0.0,0.0,813.0,1
46.0,19420.29,111.0,8.0,,1.0,1.0,597.0,0
49.0,31938.27,158.0,12.0,1.0,0.0,0.0,459.0,0
62.0,3018.32,5.0,14.0,4.0,0.0,1.0,713.0,0
67.0,42812.52,543.0,2.0,1.0,1.0,0.0,420.0,1
23.0,25755.32,436.0,1.0,0.0,0.0,0.0,339.0,1
32.0,46778.59,447.0,3.0,2.0,1.0,1.0,418.0,0
58.0,12911.59,530.0,1.0,0.0,0.0,0.0,567.0,1
46.0,39078.31,475.0,8.0,3.0,1.0,1.0,715.0,1
41.0,43122.08,237.0,12.0,3.0,0.0,0.0,833.0,0
32.0,8508.03,142.0,6.0,2.0,1.0,0.0,589.0,0
59.0,48872.54,279.0,7.0,3.0,1.0,1.0,849.0,1
24.0,13976.97,427.0,5.0,1.0,0.0,0.0,587.0,1
36.0,16889.99,290.0,8.0,1.0,,1.0,770.0,1
55.0,41560.1,368.0,6.0,3.0,0.0,1.0,333.0,0
46.0,7236.85,375.0,14.0,3.0,1.0,0.0,457.0,0
53.0,38067.93,185.0,2.0,2.0,0.0,1.0,356.0,0
58.0,41718.57,322.0,1.0,1.0,,0.0,676.0,1
68.0,16637.46,275.0,4.0,1.0,0.0,0.0,368.0,0
,47140.2,346.0,13.0,1.0,1.0,1.0,462.0,0
69.0,26590.48,284.0,2.0,1.0,0.0,0.0,645.0,1
34.0,19819.33,42.0,7.0,1.0,1.0,1.0,509.0,0
46.0,5764.69,390.0,10.0,4.0,1.0,1.0,578.0,0
60.0,41285.49,289.0,5.0,0.0,0.0,1.0,708.0,1
18.0,592.29,526.0,11.0,2.0,0.0,0.0,681.0,0
22.0,23766.57,447.0,1.0,4.0,0.0,1.0,353.0,1
34.0,45636.55,106.0,9.0,3.0,1.0,1.0,731.0,0
37.0,34573.68,,5.0,2.0,1.0,0.0,529.0,0
46.0,32703.28,324.0,14.0,0.0,0.0,1.0,690.0,1
,46455.7,189.0,12.0,1.0,0.0,0.0,407.0,0
66.0,29532.56,216.0,1.0,3.0,0.0,0.0,478.0,1
44.0,,339.0,3.0,3.0,0.0,1.0,430.0,1
69.0,18644.35,499.0,2.0,4.0,0.0,0.0,773.0,1
35.0,47007.47,313.0,1.0,3.0,0.0,1.0,822.0,1
53.0,14642.33,547.0,3.0,3.0,1.0,1.0,389.0,1
68.0,38115.44,372.0,11.0,1.0,,0.0,693.0,1
53.0,41143.92,205.0,6.0,1.0,0.0,1.0,496.0,0
41.0,48432.65,174.0,6.0,1.0,0.0,0.0,578.0,1
41.0,41107.37,511.0,6.0,2.0,0.0,0.0,344.0,1
32.0,22964.06,206.0,11.0,2.0,0.0,1.0,463.0,0
,17259.77,94.0,10.0,2.0,0.0,1.0,460.0,0
39.0,11498.63,102.0,13.0,3.0,0.0,1.0,586.0,0
30.0,46738.12,359.0,9.0,4.0,0.0,1.0,496.0,0
29.0,24926.06,389.0,,3.0,1.0,0.0,790.0,1
21.0,36746.22,415.0,3.0,3.0,1.0,1.0,456.0,1
20.0,1512.91,183.0,4.0,1.0,1.0,1.0,650.0,0
57.0,2432.99,383.0,5.0,4.0,0.0,1.0,435.0,1
42.0,12320.89,25.0,,1.0,0.0,1.0,742.0,0
51.0,26650.45,251.0,1.0,4.0,0.0,1.0,417.0,1
69.0,19147.32,579.0,1.0,3.0,0.0,0.0,457.0,1
20.0,32093.19,139.0,12.0,4.0,0.0,,,0
39.0,49700.57,181.0,5.0,3.0,0.0,1.0,577.0,1
33.0,41559.31,12.0,14.0,4.0,0.0,0.0,343.0,0
43.0,27741.14,433.0,1.0,4.0,1.0,0.0,379.0,1
19.0,9937.58,189.0,12.0,0.0,0.0,0.0,674.0,0
40.0,37061.79,172.0,12.0,3.0,0.0,1.0,507.0,0
57.0,38158.92,453.0,14.0,2.0,0.0,1.0,,1
31.0,25686.15,62.0,3.0,3.0,0.0,0.0,576.0,0
23.0,18229.28,246.0,3.0,4.0,0.0,0.0,560.0,0
29.0,29707.86,167.0,6.0,1.0,0.0,1.0,606.0,0
65.0,4731.07,558.0,5.0,0.0,0.0,1.0,498.0,1
63.0,18935.58,221.0,2.0,3.0,0.0,0.0,794.0,1
,49997.29,274.0,2.0,3.0,0.0,0.0,720.0,1
49.0,47311.99,239.0,13.0,4.0,0.0,0.0,775.0,1
32.0,38626.95,527.0,2.0,0.0,1.0,0.0,745.0,1
39.0,28414.05,489.0,9.0,0.0,0.0,1.0,689.0,1
25.0,8984.95,382.0,11.0,0.0,1.0,0.0,832.0,0
42.0,13122.43,117.0,7.0,3.0,,1.0,426.0,0
55.0,7662.94,19.0,13.0,4.0,1.0,1.0,436.0,0
58.0,44989.27,271.0,14.0,4.0,0.0,1.0,376.0,1
59.0,3534.97,160.0,4.0,0.0,0.0,1.0,502.0,0
50.0,20354.64,112.0,3.0,3.0,0.0,1.0,513.0,1
41.0,6875.27,594.0,2.0,2.0,0.0,0.0,397.0,1
45.0,48062.15,565.0,1.0,3.0,0.0,0.0,535.0,1
67.0,39573.2,427.0,10.0,3.0,1.0,0.0,,1
22.0,23238.92,329.0,6.0,3.0,1.0,0.0,535.0,0
69.0,2360.07,594.0,6.0,1.0,0.0,0.0,397.0,1
28.0,17090.74,31.0,10.0,4.0,1.0,1.0,844.0,0
42.0,48623.26,197.0,14.0,3.0,1.0,1.0,570.0,0
22.0,23894.46,427.0,5.0,2.0,0.0,0.0,610.0,1
42.0,14150.61,115.0,8.0,1.0,0.0,1.0,614.0,0
67.0,43139.0,75.0,7.0,1.0,0.0,1.0,724.0,0
34.0,35749.27,473.0,1.0,1.0,0.0,1.0,805.0,1
45.0,10293.75,164.0,3.0,4.0,0.0,0.0,542.0,1
25.0,29600.01,292.0,13.0,1.0,,1.0,404.0,0
44.0,18717.9,564.0,2.0,1.0,0.0,1.0,,1
66.0,22429.3,215.0,9.0,3.0,1.0,1.0,547.0,0
54.0,19036.39,53.0,7.0,3.0,0.0,0.0,647.0,0
33.0,16382.12,482.0,9.0,3.0,0.0,0.0,576.0,1
24.0,6487.42,573.0,12.0,3.0,0.0,1.0,467.0,1
,44197.49,241.0,9.0,4.0,1.0,0.0,829.0,1
21.0,17722.84,311.0,4.0,0.0,0.0,1.0,303.0,0
57.0,7662.58,361.0,3.0,2.0,0.0,0.0,,1
32.0,38979.55,35.0,5.0,2.0,1.0,1.0,311.0,0
47.0,6657.62,342.0,6.0,2.0,0.0,1.0,674.0,1
65.0,46433.19,,8.0,3.0,0.0,1.0,398.0,0
35.0,26653.55,393.0,4.0,2.0,0.0,0.0,821.0,1
34.0,17580.99,445.0,1.0,3.0,0.0,1.0,525.0,1
48.0,41152.98,592.0,10.0,1.0,1.0,1.0,491.0,1
32.0,5445.69,337.0,,2.0,,0.0,406.0,0
47.0,39406.57,595.0,11.0,0.0,0.0,0.0,790.0,1
38.0,47946.06,457.0,8.0,4.0,0.0,0.0,347.0,1
23.0,38730.75,35.0,8.0,3.0,0.0,0.0,696.0,0
24.0,24860.68,99.0,10.0,1.0,1.0,1.0,576.0,0
62.0,35967.5,119.0,10.0,4.0,0.0,1.0,745.0,1
60.0,23881.31,217.0,8.0,0.0,1.0,1.0,425.0,0
47.0,49912.14,179.0,1.0,4.0,0.0,1.0,729.0,0
21.0,42739.36,118.0,6.0,4.0,0.0,0.0,675.0,0
51.0,29101.55,122.0,1.0,3.0,1.0,0.0,802.0,1
56.0,18414.74,560.0,13.0,0.0,1.0,0.0,531.0,0
23.0,31822.39,165.0,11.0,2.0,0.0,1.0,521.0,0
30.0,15637.89,210.0,12.0,1.0,0.0,0.0,724.0,0
65.0,42027.86,48.0,1.0,2.0,0.0,0.0,377.0,0
64.0,9057.45,598.0,10.0,4.0,0.0,0.0,313.0,1
34.0,17913.71,210.0,10.0,4.0,0.0,1.0,407.0,0
18.0,41904.2,580.0,10.0,4.0,1.0,1.0,632.0,1
24.0,4787.94,431.0,1.0,4.0,0.0,0.0,796.0,1
42.0,15960.7,3.0,11.0,4.0,1.0,0.0,520.0,0
23.0,13333.33,464.0,1.0,0.0,1.0,0.0,437.0,1
32.0,12177.13,5.0,4.0,3.0,0.0,1.0,483.0,0
24.0,40245.38,341.0,4.0,4.0,1.0,,758.0,1
28.0,38622.21,143.0,6.0,3.0,0.0,0.0,849.0,1
,39866.57,157.0,2.0,4.0,1.0,0.0,311.0,0
32.0,9171.7,416.0,6.0,4.0,0.0,0.0,478.0,1
18.0,12716.48,275.0,7.0,3.0,0.0,1.0,488.0,0
55.0,18545.51,495.0,9.0,0.0,0.0,1.0,360.0,0
19.0,40282.28,154.0,10.0,3.0,0.0,1.0,653.0,0
29.0,21337.92,498.0,8.0,3.0,0.0,1.0,715.0,1
55.0,26696.23,501.0,13.0,1.0,0.0,0.0,487.0,0
43.0,7526.44,15.0,6.0,4.0,0.0,1.0,,0
22.0,42874.7,96.0,4.0,1.0,0.0,0.0,505.0,0
65.0,2202.32,424.0,10.0,2.0,1.0,1.0,551.0,0
35.0,19663.22,312.0,14.0,4.0,1.0,0.0,781.0,0
44.0,38796.96,302.0,14.0,4.0,0.0,0.0,,1
28.0,11002.14,467.0,11.0,1.0,0.0,0.0,732.0,1
34.0,5515.82,577.0,3.0,2.0,0.0,1.0,562.0,1
21.0,34805.41,31.0,13.0,3.0,1.0,1.0,447.0,0
66.0,42126.51,106.0,4.0,0.0,1.0,0.0,634.0,1
60.0,41151.24,473.0,4.0,2.0,1.0,0.0,407.0,1
60.0,18056.33,551.0,3.0,3.0,0.0,0.0,426.0,1
49.0,20439.74,386.0,9.0,1.0,0.0,1.0,493.0,0
28.0,15442.72,421.0,13.0,4.0,0.0,0.0,784.0,1
23.0,15805.69,541.0,8.0,3.0,0.0,0.0,739.0,1
53.0,36271.93,404.0,5.0,1.0,0.0,0.0,810.0,1
25.0,,380.0,13.0,2.0,0.0,1.0,621.0,1
46.0,31829.13,94.0,4.0,0.0,0.0,1.0,337.0,0
40.0,37324.36,65.0,4.0,3.0,1.0,1.0,372.0,0
52.0,5736.97,241.0,6.0,2.0,0.0,0.0,621.0,0
23.0,44765.34,436.0,7.0,4.0,0.0,1.0,359.0,1
51.0,7025.71,296.0,5.0,3.0,0.0,1.0,454.0,0
44.0,18689.02,265.0,1.0,0.0,0.0,0.0,547.0,1
22.0,11865.83,180.0,13.0,3.0,1.0,1.0,326.0,0
24.0,25171.95,447.0,13.0,1.0,1.0,1.0,345.0,0
29.0,903.39,157.0,8.0,3.0,0.0,1.0,548.0,0
39.0,10470.24,226.0,13.0,0.0,1.0,1.0,595.0,0
,32382.79,138.0,12.0,3.0,0.0,0.0,727.0,0
,34912.7,560.0,13.0,0.0,0.0,1.0,634.0,1
61.0,4998.26,438.0,14.0,1.0,0.0,1.0,492.0,0
69.0,39949.74,328.0,4.0,1.0,0.0,1.0,666.0,1
59.0,42920.35,215.0,9.0,3.0,0.0,1.0,313.0,0
25.0,31613.07,510.0,1.0,1.0,0.0,0.0,302.0,1
18.0,566.72,101.0,1.0,0.0,1.0,0.0,832.0,0
46.0,37560.19,525.0,6.0,0.0,0.0,0.0,630.0,1
31.0,29437.21,48.0,8.0,2.0,0.0,0.0,816.0,0
31.0,46735.15,277.0,1.0,0.0,0.0,1.0,732.0,1
46.0,37447.5,419.0,8.0,4.0,0.0,0.0,491.0,1
48.0,39346.73,48.0,3.0,2.0,0.0,1.0,553.0,0
18.0,13045.24,213.0,13.0,0.0,1.0,1.0,507.0,0
58.0,38074.76,384.0,1.0,0.0,0.0,1.0,589.0,1
61.0,14632.75,477.0,6.0,0.0,0.0,0.0,403.0,0
35.0,24156.97,130.0,3.0,1.0,0.0,1.0,467.0,0
33.0,19506.53,527.0,10.0,4.0,1.0,0.0,733.0_err,1
